index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,Mastery
18911,Class1,1701793680.0,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,332,5,exj3a7hd6gwihbowgm3w,0.1
18912,Class1,1697639652.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,47vclaej1xmb0rc8kgka,0.1
18913,Class1,1703925158.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,5,oppl3ojvw61dvd5yw1wl,0.1
18914,Class1,1698919832.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,316,3,cuwakm24vlp785ky5w71,1.0
18915,Class1,1701336471.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,0,2,o5lo8q4tb8yt0v8imkw4,0.1
18916,Class1,1698814798.0,Error4,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,448,3,o5lo8q4tb8yt0v8imkw4,0.1
18917,Class1,1699324977.0,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,lzvutqpj9ggc0nwwsxcv,0.1
18918,Class1,1703139462.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,3,t3wo8xb4rq94n3fpfk35,1.0
18919,Class1,1700056304.0,Absolutely_Error,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,324,3,zeuj2ypen39p38d4m3oj,0.0
18920,Class1,1698989463.0,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,464,3,isa355t9q5rut5fm8aml,0.0
18921,Class1,1702541078.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,352,3,9wax6sfj9cuqbbxc95om,0.0
18922,Class1,1698307525.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,exj3a7hd6gwihbowgm3w,0.1
18923,Class1,1699841490.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,332,2,s0vfgmhobw9jq6al8iww,0.0
18924,Class1,1699449141.0,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,316,3,8cvzwcc62ql4rqj0pyzl,0.1
18925,Class1,1699413558.0,Error4,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,47vclaej1xmb0rc8kgka,0.1
18926,Class1,1699412757.0,Absolutely_Error,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,344,3,isa355t9q5rut5fm8aml,0.0
18927,Class1,1701157404.0,Error1,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,0,3,91ybnlkli8x332l13rrk,0.1
18928,Class1,1700489730.0,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,324,4,k4usquerebza4uy0i57h,0.3333333333333333
18929,Class1,1700557964.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,3,6o68qswzkvrrtbiz6bzr,1.0
18930,Class1,1703410216.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,1,1mp9yiw6rkrr3846047g,0.1
18931,Class1,1702993342.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,5,ao2x473zwn7k7a6gpfr9,0.1
18932,Class1,1696925687.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,176,9,5gs9643ghg39gpkgi3e5,1.0
18933,Class1,1698300500.0,Error1,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_gj1NLb4Jn7URf9K2kQPd,0,5,qz6jjynwbd3szlp0rj04,0.1
18934,Class1,1696572935.0,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,0,1,fvurnsqlgyr9zbd6msqs,0.1
18935,Class1,1702557711.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,47vclaej1xmb0rc8kgka,0.1
18936,Class1,1700208784.0,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,4,5gs9643ghg39gpkgi3e5,0.0
18937,Class1,1696672797.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,4,91ybnlkli8x332l13rrk,0.1
18938,Class1,1696915141.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,572,4,lzvutqpj9ggc0nwwsxcv,1.0
18939,Class1,1704204513.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,324,3,oppl3ojvw61dvd5yw1wl,1.0
18940,Class1,1698296565.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,3,pr6b1twg5sgsrzek6adi,0.0
18941,Class1,1701146365.0,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,204,8,cuwakm24vlp785ky5w71,0.1
18942,Class1,1702947399.0,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,640,3,qz6jjynwbd3szlp0rj04,0.6666666666666666
18943,Class1,1699434655.0,Error3,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,324,3,5gs9643ghg39gpkgi3e5,0.1
18944,Class1,1698107876.0,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,192,3,i21qi5qdsjqcch2xvdd5,0.1
18945,Class1,1697025010.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,4,91ybnlkli8x332l13rrk,0.1
18946,Class1,1703140415.0,Partially_Correct,2,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,336,3,47vclaej1xmb0rc8kgka,0.6666666666666666
18947,Class1,1703573317.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,180,3,xh8a7nmtz192pknhec33,0.0
18948,Class1,1698906551.0,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,204,2,zeuj2ypen39p38d4m3oj,0.0
18949,Class1,1699664316.0,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,5,styld7k1gge5cvjria5b,0.1
18950,Class1,1697696428.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,5,o5lo8q4tb8yt0v8imkw4,1.0
18951,Class1,1700555036.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,2,isa355t9q5rut5fm8aml,0.0
18952,Class1,1703673755.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,0,5,s0vfgmhobw9jq6al8iww,0.1
18953,Class1,1699960604.0,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,700,4,lzvutqpj9ggc0nwwsxcv,0.0
18954,Class1,1701258929.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,356,10,exj3a7hd6gwihbowgm3w,0.0
18955,Class1,1703594003.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,2,isa355t9q5rut5fm8aml,0.0
18956,Class1,1698064565.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,7,ao2x473zwn7k7a6gpfr9,1.0
18957,Class1,1704205545.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,2,styld7k1gge5cvjria5b,1.0
18958,Class1,1699442586.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,316,3,uvh2zil455wi0dcdan51,0.1
18959,Class1,1703236690.0,Partially_Correct,1,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,316,3,8cvzwcc62ql4rqj0pyzl,0.25
18960,Class1,1697806971.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,196,7,6o68qswzkvrrtbiz6bzr,1.0
18961,Class1,1701831344.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,512,4,oppl3ojvw61dvd5yw1wl,0.5
18962,Class1,1699512615.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,192,96,styld7k1gge5cvjria5b,0.0
18963,Class1,1702135528.0,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,372,3,oppl3ojvw61dvd5yw1wl,0.1
18964,Class1,1699512728.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,2,0maggb1hf886m5u6p2vr,0.1
18965,Class1,1697446679.0,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,200,3,wwh529n48kyjq1xe9h46,0.0
18966,Class1,1700456571.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,324,3,ao2x473zwn7k7a6gpfr9,1.0
18967,Class1,1699847912.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,380,3,uvh2zil455wi0dcdan51,1.0
18968,Class1,1697776527.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,192,4,jwdjcrxdn0um79f0rjvw,0.0
18969,Class1,1699424059.0,Partially_Correct,2,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,336,3,cuwakm24vlp785ky5w71,0.6666666666666666
18970,Class1,1701884624.0,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,196,2,i21qi5qdsjqcch2xvdd5,0.1
18971,Class1,1697604672.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,324,5,91ybnlkli8x332l13rrk,0.0
18972,Class1,1698937244.0,Error1,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,0,1,91ybnlkli8x332l13rrk,0.1
18973,Class1,1702888122.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,184,2,exj3a7hd6gwihbowgm3w,1.0
18974,Class1,1697699764.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,196,4,cuwakm24vlp785ky5w71,0.0
18975,Class1,1703076726.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,316,3,isa355t9q5rut5fm8aml,1.0
18976,Class1,1701259052.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,5,79cvflltnemb9zpg6pgl,0.1
18977,Class1,1697553934.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,324,5,6o68qswzkvrrtbiz6bzr,0.3333333333333333
18978,Class1,1699442586.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,316,3,exj3a7hd6gwihbowgm3w,0.1
18979,Class1,1703925090.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,6o68qswzkvrrtbiz6bzr,0.1
18980,Class1,1698724811.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,500,4,zeuj2ypen39p38d4m3oj,1.0
18981,Class1,1698297295.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,cnkddx6ofjqd7ueylz0e,0.0
18982,Class1,1700566934.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,312,2,s0vfgmhobw9jq6al8iww,0.0
18983,Class1,1699958379.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,344,3,styld7k1gge5cvjria5b,0.6666666666666666
18984,Class1,1698629859.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,2,wwh529n48kyjq1xe9h46,1.0
18985,Class1,1700749720.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,452,2,uvh2zil455wi0dcdan51,0.3333333333333333
18986,Class1,1703419552.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,1,t3wo8xb4rq94n3fpfk35,0.1
18987,Class1,1696495725.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,300,4,xh8a7nmtz192pknhec33,0.0
18988,Class1,1703997629.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,312,2,k4usquerebza4uy0i57h,1.0
18989,Class1,1700117262.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,340,3,oit2xadfbpuveswzx4pf,0.6666666666666666
18990,Class1,1700016605.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,344,2,6o68qswzkvrrtbiz6bzr,0.0
18991,Class1,1699839743.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,328,5,zeuj2ypen39p38d4m3oj,0.3333333333333333
18992,Class1,1703077186.0,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,0,1,oit2xadfbpuveswzx4pf,0.1
18993,Class1,1701762691.0,Error4,0,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,460,10,o5lo8q4tb8yt0v8imkw4,0.1
18994,Class1,1700912223.0,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,464,3,qw1seyo5nrhlm8vby58w,0.1
18995,Class1,1703323072.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,352,3,xh8a7nmtz192pknhec33,1.0
18996,Class1,1696504974.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,328,4,wwh529n48kyjq1xe9h46,1.0
18997,Class1,1697722970.0,Error3,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,184,5,91ybnlkli8x332l13rrk,0.1
18998,Class1,1703243135.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,360,4,0maggb1hf886m5u6p2vr,0.0
18999,Class1,1698232368.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,0,4,i21qi5qdsjqcch2xvdd5,0.1
19000,Class1,1702826737.0,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,200,2,uvh2zil455wi0dcdan51,0.1
19001,Class1,1701139832.0,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,3,qw1seyo5nrhlm8vby58w,0.1
19002,Class1,1699679269.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,312,2,cuwakm24vlp785ky5w71,0.3333333333333333
19003,Class1,1701763485.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,348,8,t3wo8xb4rq94n3fpfk35,1.0
19004,Class1,1701066624.0,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,328,5,0maggb1hf886m5u6p2vr,0.0
19005,Class1,1703319451.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,91ybnlkli8x332l13rrk,0.0
19006,Class1,1697692718.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,216,4,pr6b1twg5sgsrzek6adi,0.0
19007,Class1,1702479267.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,328,2,9wax6sfj9cuqbbxc95om,1.0
19008,Class1,1703082373.0,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,0,4,k4usquerebza4uy0i57h,0.1
19009,Class1,1697722707.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,324,5,91ybnlkli8x332l13rrk,0.6666666666666666
19010,Class1,1699095093.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,460,3,t3wo8xb4rq94n3fpfk35,0.1
19011,Class1,1699195220.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,328,5,jwdjcrxdn0um79f0rjvw,1.0
19012,Class1,1695087533.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,4,jwdjcrxdn0um79f0rjvw,1.0
19013,Class1,1697630709.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,348,5,i21qi5qdsjqcch2xvdd5,0.1
19014,Class1,1701434318.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,4,1mp9yiw6rkrr3846047g,1.0
19015,Class1,1697698614.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,328,4,vhlntoniujqiclub2juy,1.0
19016,Class1,1701259052.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,5,ao2x473zwn7k7a6gpfr9,0.1
19017,Class1,1700227825.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,328,3,qz6jjynwbd3szlp0rj04,0.6666666666666666
19018,Class1,1697310326.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,196,3,jwdjcrxdn0um79f0rjvw,1.0
19019,Class1,1698161284.0,Error1,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,0,1,pr6b1twg5sgsrzek6adi,0.1
19020,Class1,1696508528.0,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,zlaig56ve06t7jruk2mr,0.1
19021,Class1,1700197539.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,312,2,t3wo8xb4rq94n3fpfk35,0.0
19022,Class1,1696594270.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,4,s0vfgmhobw9jq6al8iww,0.5
19023,Class1,1700549993.0,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,348,6,ao2x473zwn7k7a6gpfr9,0.1
19024,Class1,1697422265.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,0,2,91ybnlkli8x332l13rrk,0.1
19025,Class1,1702475412.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,340,3,oppl3ojvw61dvd5yw1wl,0.0
19026,Class1,1698073240.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,208,6,oppl3ojvw61dvd5yw1wl,1.0
19027,Class1,1703493631.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,204,6,isa355t9q5rut5fm8aml,1.0
19028,Class1,1697697976.0,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,196,3,47vclaej1xmb0rc8kgka,0.0
19029,Class1,1695895146.0,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0maggb1hf886m5u6p2vr,0.1
19030,Class1,1697814933.0,Error7,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,192,5,k4usquerebza4uy0i57h,0.1
19031,Class1,1698376296.0,Error3,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,3,79cvflltnemb9zpg6pgl,0.1
19032,Class1,1702224778.0,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,79cvflltnemb9zpg6pgl,0.1
19033,Class1,1699844176.0,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,0,2,jwdjcrxdn0um79f0rjvw,0.1
19034,Class1,1694963611.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,184,4,vhlntoniujqiclub2juy,0.5
19035,Class1,1700047481.0,Error5,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,0,--,i21qi5qdsjqcch2xvdd5,0.1
19036,Class1,1701816060.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,328,2,79cvflltnemb9zpg6pgl,1.0
19037,Class1,1698287419.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,4,pr6b1twg5sgsrzek6adi,1.0
19038,Class1,1701309991.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,340,6,s0vfgmhobw9jq6al8iww,0.0
19039,Class1,1702719556.0,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,316,2,wwh529n48kyjq1xe9h46,0.3333333333333333
19040,Class1,1698807509.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,200,2,8cvzwcc62ql4rqj0pyzl,1.0
19041,Class1,1700061189.0,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0maggb1hf886m5u6p2vr,0.1
19042,Class1,1701254034.0,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,356,4,pr6b1twg5sgsrzek6adi,0.3333333333333333
19043,Class1,1699841053.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,5,0maggb1hf886m5u6p2vr,0.1
19044,Class1,1697888519.0,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,192,5,79cvflltnemb9zpg6pgl,0.0
19045,Class1,1703328861.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,204,3,1mp9yiw6rkrr3846047g,0.0
19046,Class1,1697445364.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,0,2,i21qi5qdsjqcch2xvdd5,0.1
19047,Class1,1701432660.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,184,2,oppl3ojvw61dvd5yw1wl,0.0
19048,Class1,1702890284.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,480,3,9wax6sfj9cuqbbxc95om,0.0
19049,Class1,1697957371.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,196,5,79cvflltnemb9zpg6pgl,0.0
19050,Class1,1698850977.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,356,3,pr6b1twg5sgsrzek6adi,1.0
19051,Class1,1696318727.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,324,4,i21qi5qdsjqcch2xvdd5,0.0
19052,Class1,1702890035.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,360,2,9wax6sfj9cuqbbxc95om,0.0
19053,Class1,1697111223.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,2,9wax6sfj9cuqbbxc95om,0.1
